chemsys,source,n_points,dip_method,dip_cell_length,E_min,E_expected,delta_E,left_x,right_x,baseline_slope
Co-O,CoO2_1408926_POSCAR,35,global_gradient_fallback,4.263747824,-0.011828491196755,-0.011380072560768,-0.0004484186359869,4.111471,7.461559,0.00284253
Co-O,CoO2_550206_POSCAR,35,global_gradient_fallback,3.7067085979,-0.01133636257692,-0.0087242550303257,-0.0026121075465942,2.196568,6.72699,0.00226124
Co-O,CoO2_556750_POSCAR,35,global_gradient_fallback,3.7007771337,-0.0094324127258912,-0.005631380880423,-0.0038010318454681,3.416102,6.974542,0.00126702
Co-O,CoO2_796278_POSCAR,35,global_gradient_fallback,3.711846463,-0.019052974154615,-0.0157738185064593,-0.0032791556481556,2.284213,6.995403,0.00390388
Co-O,CoO_1244882_POSCAR,35,local_max_drop,12.4927407614,-0.65537407466901,-0.3477479827520472,-0.3076260919169627,11.493322,24.485772,0.02535566
Co-O,CoO_1244939_POSCAR,35,local_max_drop,13.4604787084,-0.67297930520125,-0.3454836358012753,-0.3274956693999747,11.907347,25.367825,0.02516788
Co-O,CoO_1245089_POSCAR,35,local_max_drop,12.6013833719,-0.70614761622615,-0.3495647737931325,-0.3565828424330174,11.593273,24.698711,0.02522841
Co-O,CoO_1245304_POSCAR,35,local_max_drop,12.8282520109,-0.67318304919288,-0.34560128453544,-0.32758176465744,11.801992,25.143374,0.02453532
Co-O,CoO_19079_POSCAR,35,global_gradient_fallback,3.1290597157,-0.048011617418495,-0.0380690106113843,-0.0099426068071107,2.08604,6.388497,0.01082814
Co-O,CoO_19128_POSCAR,35,global_gradient_fallback,3.4615534095,-0.043256323716736,-0.0180506740311512,-0.0252056496855847,2.907705,6.784645,0.00471987
Co-O,CoO_19275_POSCAR,35,local_max_drop,4.6241660534,-0.10077043686479,-0.0406996895098791,-0.0600707473549108,4.046145,9.441006,0.00737882
Co-O,CoO_22408_POSCAR,35,global_gradient_fallback,3.828954355,-0.042807886383907,-0.0177868076063938,-0.0250210787775131,3.36948,7.504751,0.00417806
Co-S,Co2S3_684732_POSCAR,35,local_max_drop,8.9754723879,-0.27861598196128,-0.190402613060831,-0.0882133689004489,8.334367,15.707077,0.02341571
Co-S,Co3S_1183733_POSCAR,35,local_max_drop,6.958500048,-0.1416250117928,-0.0616937469535084,-0.0799312648392915,5.927611,12.628389,0.00869659
Co-S,CoS_1147746_POSCAR,35,global_gradient_fallback,5.07272535,-0.027318187249847,-0.0167113821714296,-0.0106068050784173,4.34805,8.877269,0.00325818
Co-S,CoS_1274_POSCAR,35,global_gradient_fallback,4.517949798,-0.044071362292952,-0.026149109402145,-0.0179222528908069,4.015955,8.199242,0.00599277
Cr-O,Cr2O3_1043379_POSCAR,35,local_max_drop,6.9798066525,-0.17057275719949,-0.0970269168136438,-0.0735458403858461,6.462784,12.667057,0.0149684
Cr-O,Cr2O3_1181863_POSCAR,35,global_gradient_fallback,7.0129607833,-0.044311572440188,-0.0367002176224339,-0.007611354817754,6.203773,13.216734,0.00503009
Cr-O,Cr2O3_1244912_POSCAR,35,local_max_drop,13.4011938194,-0.58837731004567,-0.3733858177844643,-0.2149914922612056,12.408513,24.320685,0.03008326
Cr-O,Cr2O3_1244988_POSCAR,35,local_max_drop,13.7776409009,-0.5684113847102,-0.3564289694735077,-0.2119824152366923,12.757075,25.003867,0.02772044
Cr-O,Cr2O3_1245064_POSCAR,35,local_max_drop,14.1830061744,-0.59242419339894,-0.3620599591479463,-0.2303642342509936,13.132413,25.73953,0.02736537
Cr-O,Cr2O3_1245091_POSCAR,35,local_max_drop,13.7378450548,-0.56837456719815,-0.3643692311838011,-0.2040053360143489,12.720227,24.931645,0.02851557
Cr-O,Cr2O3_1245208_POSCAR,35,local_max_drop,13.7587520257,-0.62820538956521,-0.3746003605246274,-0.2536050290405826,12.739585,24.969587,0.02928229
Cr-O,Cr2O3_1245247_POSCAR,35,local_max_drop,13.6163371276,-0.6057048467918,-0.3539276124217663,-0.2517772343700337,12.60772,24.71113,0.02774417
Cr-O,Cr2O3_1245257_POSCAR,35,local_max_drop,13.2928737664,-0.59865597608984,-0.3674192682709826,-0.2312367078188574,12.308216,24.124104,0.02978151
Cr-O,Cr2O3_1245327_POSCAR,35,local_max_drop,13.538344552,-0.53606810373723,-0.3268223094059398,-0.2092457943312902,12.535504,24.569588,0.02565133
Cr-O,Cr2O3_19399_POSCAR,35,global_gradient_fallback,5.9713604059,-0.091208172347647,-0.0553510665837029,-0.035857105763944,5.307876,10.836913,0.0099261
Cr-O,Cr2O3_753829_POSCAR,35,global_gradient_fallback,5.9128087756,-0.085233777195118,-0.0491998691894486,-0.0360339080056693,5.25583,10.730653,0.00874481
Cr-O,Cr2O3_755749_POSCAR,35,local_max_drop,6.8031499725,-0.19578106839912,-0.0983986872370507,-0.0973823811620692,5.291339,12.346457,0.01522663
Cr-O,Cr2O3_776873_POSCAR,35,local_max_drop,8.861329175,-0.36777093448897,-0.1810941271311578,-0.1866768073578122,6.892145,16.081671,0.02136048
Cr-O,Cr2O_1206821_POSCAR,35,global_gradient_fallback,4.2084933145,-0.049263452487885,-0.0250804151119043,-0.0241830373759806,3.857786,8.592341,0.00531686
Cr-O,Cr3O4_1310867_POSCAR,35,local_max_drop,7.9738017486,-0.13573487674993,-0.0626978715913486,-0.0730370051585813,5.90652,14.470974,0.00827722
Cr-O,Cr3O4_756253_POSCAR,35,local_max_drop,7.8945200082,-0.13590016868099,-0.062847393811664,-0.0730527748693259,5.847793,14.327092,0.00838029
Cr-O,Cr3O_20609_POSCAR,35,local_max_drop,6.2615892,-0.14636588050573,-0.0604416181004169,-0.085924262405313,4.696192,12.784078,0.00850811
Cr-O,Cr3O_714896_POSCAR,35,local_max_drop,6.006081655,-0.16874525404604,-0.0568902096892881,-0.1118550443567518,4.564622,11.77192,0.00880911
Cr-O,Cr5O7_1046050_POSCAR,35,local_max_drop,7.158226905,-0.22124522427484,-0.1266538243173305,-0.0945913999575094,6.362868,12.990856,0.01924978
Cr-O,Cr6O11_1213798_POSCAR,35,local_max_drop,7.3810813712,-0.23322958962437,-0.1427922622159055,-0.0904373274084644,6.853861,12.916892,0.02164113
Cr-O,Cr9O13_1045826_POSCAR,35,local_max_drop,7.0000505953,-0.19586267746696,-0.1126165150107993,-0.0832461624561606,6.222267,12.703796,0.01745276
Cr-O,CrO2_1009555_POSCAR,35,global_gradient_fallback,3.7942406246,-0.023156042232855,-0.0175339072044495,-0.0056221350284054,3.356444,7.150684,0.00471663
Cr-O,CrO2_1040967_POSCAR,35,local_max_drop,8.3506360986,-0.18125174095706,-0.1098378445511426,-0.0714138964059173,7.754162,14.613613,0.01433099
Cr-O,CrO2_1041961_POSCAR,35,global_gradient_fallback,4.0230689985,-0.028598171660363,-0.0175525986706823,-0.0110455729896806,3.576061,7.301125,0.00427794
Cr-O,CrO2_1044871_POSCAR,35,local_max_drop,7.31283,-0.12291050044974,-0.0561073353531402,-0.0668031650965997,5.484623,12.797453,0.00768217
Cr-O,CrO2_1047121_POSCAR,35,global_gradient_fallback,4.04826525,-0.13111786380927,-0.09201343075783,-0.0391044330514399,3.598458,7.346852,0.02372307
Cr-O,CrO2_1047643_POSCAR,35,global_gradient_fallback,6.7149271215,-0.058194373232857,-0.0440336500194262,-0.0141607232134307,5.968824,12.186349,0.00675791
Cr-O,CrO2_1102170_POSCAR,35,global_gradient_fallback,6.2868338,-0.068499563235409,-0.0617664267198841,-0.0067331365155248,6.045032,11.848264,0.00993411
Cr-O,CrO2_1181747_POSCAR,35,global_gradient_fallback,6.4319764497,-0.064066975880292,-0.0466544431313746,-0.0174125327489173,5.717312,11.672846,0.00757735
Cr-O,CrO2_1281333_POSCAR,35,global_gradient_fallback,6.03631305,-0.068272951229019,-0.0557314100636665,-0.0125415411653524,5.365612,10.95479,0.00989875
Cr-O,CrO2_1358572_POSCAR,35,local_max_drop,7.1874900487,-0.18443893496864,-0.1095502917137574,-0.0748886432548826,6.674098,12.578108,0.01648121
Cr-O,CrO2_1388847_POSCAR,35,global_gradient_fallback,6.8458516923,-0.049117646081704,-0.0390057758809931,-0.0101118702007108,6.592302,12.423953,0.00578148
Cr-O,CrO2_1394584_POSCAR,35,global_gradient_fallback,3.9583519781,-0.059152816210552,-0.0435425093740581,-0.0156103068364938,3.518535,7.183676,0.01132367
Cr-O,CrO2_1399565_POSCAR,35,global_gradient_fallback,3.9765582765,-0.028565338004761,-0.0200564814585651,-0.0085088565461958,3.534718,7.216717,0.00506651
Cr-O,CrO2_1400837_POSCAR,35,global_gradient_fallback,6.9219940213,-0.061844680328693,-0.0386363501847356,-0.0232083301439573,6.152884,12.562137,0.00560217
Cr-O,CrO2_1421109_POSCAR,35,global_gradient_fallback,3.9264407388,-0.013995438935584,-0.007370544873329,-0.0066248940622549,3.344746,7.125763,0.0017756
Cr-O,CrO2_21395_POSCAR,35,global_gradient_fallback,4.0310514,-0.035282020586323,-0.0276537276544304,-0.0076282929318925,3.583157,7.315612,0.00735463
Cr-O,CrO2_2214915_POSCAR,35,global_gradient_fallback,3.9540122999,-0.058180267462538,-0.0442120409696304,-0.0139682264929075,3.514678,7.1758,0.01154052
Cr-O,CrO2_25302_POSCAR,35,global_gradient_fallback,3.8466662917,-0.015609952581226,-0.0097133008007026,-0.0058966517805233,3.419259,6.980987,0.00254585
Cr-O,CrO2_714929_POSCAR,35,global_gradient_fallback,3.4989100866,-0.031577527941475,-0.0204076710323161,-0.0111698569091588,3.110142,6.349874,0.00590713
Cr-O,CrO_1178414_POSCAR,35,local_max_drop,20.7674975,-0.15417424141458,-0.0833853338631135,-0.0707889075514665,19.936798,40.704295,0.00383424
Cr-O,CrO_1178416_POSCAR,35,global_gradient_fallback,3.883840076,-0.0485181631727,-0.0311610049129414,-0.0173571582597585,3.262426,7.612327,0.0077436
Cr-O,CrO_1272524_POSCAR,35,global_gradient_fallback,3.8452551407,-0.091008429988342,-0.0583349352989547,-0.0326734946893872,3.383825,7.5367,0.0145498
Cr-O,CrO_1273363_POSCAR,35,global_gradient_fallback,3.6278633164,-0.049360478631039,-0.0290537489814356,-0.0203067296496033,3.19252,7.110612,0.0077015
Cr-O,CrO_1283577_POSCAR,35,global_gradient_fallback,5.1373069875,-0.081082163518767,-0.0586251534532174,-0.0224570100655496,4.52083,10.069122,0.0109246
Cr-O,CrO_1302566_POSCAR,35,global_gradient_fallback,3.8726433571,-0.08845669039763,-0.0579185389363635,-0.0305381514612664,3.407926,7.590381,0.0143367
Cr-O,CrO_19091_POSCAR,35,global_gradient_fallback,3.4070840722,-0.031786711756263,-0.0149960888775131,-0.0167906228787498,2.998234,6.677885,0.00420617
Cr-O,CrO_2039648_POSCAR,35,global_gradient_fallback,3.9496670526,-0.096732884050195,-0.0585103561831328,-0.0382225278670621,3.342026,7.443603,0.01518399
Cr-O,CrO_754983_POSCAR,35,local_max_drop,7.196225,-0.21050040890763,-0.0958985563565571,-0.1146018525510728,5.469131,14.104601,0.01251518
Cr-O,CrO_755073_POSCAR,35,global_gradient_fallback,5.4741271363,-0.096131132875461,-0.0586236946579923,-0.0375074382174686,4.631954,10.316624,0.01098443
Cr-O,CrO_755286_POSCAR,35,local_max_drop,3.75583375,-0.13598409510745,-0.075887370318639,-0.0600967247888109,3.6056,7.361434,0.01919123
Cr-S,Cr19S30_1226578_POSCAR,35,local_max_drop,11.4349697141,-0.36683262880295,-0.2537569902130547,-0.1130756385898952,11.011452,20.752352,0.02399611
Cr-S,Cr19S30_1226930_POSCAR,35,local_max_drop,11.4318837676,-0.36628290018809,-0.2533770512304095,-0.1129058489576804,11.008481,20.746752,0.02398446
Cr-S,Cr5S6_1311_POSCAR,35,local_max_drop,8.025549201,-0.21882935513062,-0.141005766277685,-0.0778235888529349,7.431064,14.564886,0.01918992
Cr-S,Cr5S8_1181961_POSCAR,35,local_max_drop,8.0380940678,-0.19436433665406,-0.136245043734553,-0.0581192929195069,7.740387,14.587652,0.018354
Cr-S,Cr5S8_684674_POSCAR,35,local_max_drop,11.0348763852,-0.29006654011405,-0.2014770669561353,-0.0885894731579146,10.626177,20.026257,0.01974911
Cr-S,Cr5S8_849084_POSCAR,35,local_max_drop,7.9354642408,-0.19504820661818,-0.1380146554422339,-0.057033551175946,7.641558,14.401398,0.01877253
Cr-S,CrS2_28910_POSCAR,35,global_gradient_fallback,4.4591113225,-0.028990187662117,-0.0244687321049812,-0.0045214555571357,4.128807,8.092461,0.00578285
Cu-O,Cu64O_1213626_POSCAR,35,local_max_drop,12.461483594,-0.98919511355384,-0.5410189437570417,-0.4481761697967983,11.126325,21.807596,0.0498214
Cu-S,Cu2S_581212_POSCAR,35,local_max_drop,16.682157534,-1.2258802054789,-0.895035423506398,-0.330844781972502,14.894784,29.193776,0.0638336
Cu-S,Cu39S20_685126_POSCAR,35,local_max_drop,11.6878180989,-0.526620626297,-0.3919104523524105,-0.1347101739445895,10.435552,20.453682,0.04006243
Cu-S,Cu7S4_624299_POSCAR,35,local_max_drop,10.963010856,-0.35162773683073,-0.2689274514488974,-0.0827002853818325,10.179939,19.185269,0.02913211
Cu-S,Cu9S5_684710_POSCAR,35,local_max_drop,9.0955301419,-0.25064813549698,-0.1708408509662491,-0.0798072845307308,8.121009,15.917178,0.02235338
Fe-O,Fe10O11_705555_POSCAR,35,local_max_drop,8.2601916609,-0.41600920084408,-0.2190707935653796,-0.1969384072787003,7.599376,16.189976,0.02492053
Fe-O,Fe10O11_759504_POSCAR,35,local_max_drop,6.6201369773,-0.21056935952724,-0.0957382569739615,-0.1148311025532785,5.29611,12.975468,0.01333725
Fe-O,Fe10O11_799417_POSCAR,35,local_max_drop,8.847270882,-0.15939277102545,-0.098572513918036,-0.060820257107414,8.166712,16.673703,0.01101527
Fe-O,Fe11O12_705417_POSCAR,35,local_max_drop,6.988906237,-0.23148748074352,-0.1212734283660503,-0.1102140523774696,6.429794,13.698256,0.01632602
Fe-O,Fe12O13_764326_POSCAR,35,local_max_drop,8.2009186517,-0.25801790831734,-0.1030241063097695,-0.1549938020075704,6.560735,16.073801,0.01143468
Fe-O,Fe13O14_705414_POSCAR,35,local_max_drop,8.2002132404,-0.27820499531297,-0.144515460667402,-0.1336895346455679,7.544196,16.072418,0.0165702
Fe-O,Fe13O15_756693_POSCAR,35,local_max_drop,6.3752049713,-0.25473086930093,-0.139457293442048,-0.1152735758588819,5.865189,12.495402,0.02044813
Fe-O,Fe13O19_1195927_POSCAR,35,local_max_drop,12.8205567026,-0.25110866394209,-0.1337459238488781,-0.1173627400932119,9.861967,24.161818,0.01042861
Fe-O,Fe14O15_764417_POSCAR,35,local_max_drop,7.7816215904,-0.30423191755654,-0.1229172385530851,-0.1813146790034548,6.225297,15.251978,0.01437409
Fe-O,Fe15O16_1224936_POSCAR,35,local_max_drop,7.4460829822,-0.28817675384873,-0.1444073035016017,-0.1437694503471282,5.659023,14.594323,0.01801081
Fe-O,Fe15O16_705551_POSCAR,35,local_max_drop,7.8086394483,-0.29609740999339,-0.1440955821929572,-0.1520018278004327,5.934566,15.304933,0.01712962
Fe-O,Fe17O18_705424_POSCAR,35,local_max_drop,8.5162617494,-0.36706189912878,-0.1662248910180316,-0.2008370081107483,6.472359,16.691873,0.01813643
Fe-O,Fe21O23_706875_POSCAR,35,local_max_drop,8.2700874221,-0.43791507045927,-0.2303333764736679,-0.207581693985602,7.60848,16.209371,0.02616052
Fe-O,Fe21O32_530048_POSCAR,35,local_max_drop,11.1936876236,-0.31227567743747,-0.2008688865696817,-0.1114067908677882,10.364526,20.31447,0.01911651
Fe-O,Fe23O25_705553_POSCAR,35,local_max_drop,8.1786245113,-0.48784165291668,-0.2535968791211636,-0.2342447737955164,7.524335,16.030104,0.02914641
Fe-O,Fe23O32_774295_POSCAR,35,local_max_drop,11.2363469332,-0.36429955609511,-0.2371291852489716,-0.1271703708461383,9.987864,20.391889,0.02270908
Fe-O,Fe23O32_776135_POSCAR,35,local_max_drop,10.944136077,-0.38310087158457,-0.2417926686525052,-0.1413082029320647,10.102279,20.625487,0.02221508
Fe-O,Fe25O32_1194978_POSCAR,35,local_max_drop,19.784279112,-0.47981331472758,-0.2918817545019826,-0.1879315602255973,17.501478,37.285757,0.01504387
Fe-O,Fe2O3_1068212_POSCAR,35,global_gradient_fallback,3.9779376,-0.028750591052976,-0.0253733233516785,-0.0033772677012974,3.788512,9.281854,0.00438622
Fe-O,Fe2O3_1078361_POSCAR,35,global_gradient_fallback,6.219332375,-0.070729336835032,-0.0484104882076403,-0.0223188486273916,5.721786,12.189891,0.00730937
Fe-O,Fe2O3_1178392_POSCAR,35,local_max_drop,6.45604375,-0.28142436305179,-0.1563788167400666,-0.1250455463117234,5.164835,12.653846,0.02229336
Fe-O,Fe2O3_1205415_POSCAR,35,global_gradient_fallback,6.2955775,-0.13259228084112,-0.0982451429698941,-0.0343471378712259,5.791931,12.339332,0.01473954
Fe-O,Fe2O3_1244869_POSCAR,35,local_max_drop,13.846492162,-0.45591721263991,-0.2880653699571052,-0.1678518426828047,12.781377,26.095312,0.02075605
Fe-O,Fe2O3_1244911_POSCAR,35,local_max_drop,11.2359837197,-0.44872992747061,-0.2870225232094708,-0.1617074042611391,10.371677,21.175508,0.02548328
Fe-O,Fe2O3_1245019_POSCAR,35,local_max_drop,11.9094528677,-0.43273399723107,-0.267064730800658,-0.1656692664304119,10.993341,22.444738,0.02217116
Fe-O,Fe2O3_1245078_POSCAR,35,local_max_drop,13.0070500344,-0.4009819452993,-0.2659549400167195,-0.1350270052825805,12.006508,24.513287,0.02032539
Fe-O,Fe2O3_1245084_POSCAR,35,local_max_drop,13.8846973845,-0.38272387312218,-0.2666568809256665,-0.1160669921965135,12.816644,26.167314,0.0190965
Fe-O,Fe2O3_1245154_POSCAR,35,local_max_drop,13.3401376763,-0.40488507016032,-0.2612092166447806,-0.1436758535155393,12.313973,25.141029,0.01937409
Fe-O,Fe2O3_1245277_POSCAR,35,local_max_drop,13.3263006099,-0.38238910427935,-0.2540140658896314,-0.1283750383897186,12.301201,25.114951,0.01884718
Fe-O,Fe2O3_1356129_POSCAR,35,local_max_drop,8.7467892675,-0.2730519476331,-0.1448793127025639,-0.128172634930536,6.728299,16.484334,0.01633455
Fe-O,Fe2O3_1378486_POSCAR,35,global_gradient_fallback,6.474436875,-0.10391337605241,-0.0804053179050179,-0.023508058147392,5.956482,12.689896,0.0115272
Fe-O,Fe2O3_1456_POSCAR,35,local_max_drop,11.0827808,-0.99164267450976,-0.6252713545739053,-0.3663713199358547,10.230259,20.886779,0.05674253
Fe-O,Fe2O3_19770_POSCAR,35,global_gradient_fallback,5.5129620927,-0.053753847793941,-0.0476961442174371,-0.0060577035765038,5.071925,10.805406,0.00809036
Fe-O,Fe2O3_510080_POSCAR,35,local_max_drop,6.46588875,-0.148669939843,-0.0785066024369311,-0.0701633374060688,5.172711,12.673142,0.01117947
Fe-O,Fe2O3_542896_POSCAR,35,local_max_drop,6.7799381,-0.25799425193745,-0.1649637826414004,-0.0930304692960495,6.258404,12.777576,0.02458515
Fe-O,Fe2O3_557546_POSCAR,35,global_gradient_fallback,6.79420575,-0.12313139404696,-0.1125488120413896,-0.0105825820055703,6.250669,13.316643,0.01526392
Fe-O,Fe2O3_565814_POSCAR,35,local_max_drop,9.7531680156,-0.27540548901691,-0.1484192738260892,-0.1269862151908207,7.802534,19.116209,0.01394111
Fe-O,Fe2O3_685153_POSCAR,35,local_max_drop,11.0191717493,-0.99870686487447,-0.6364038802689147,-0.3623029846055553,10.171543,20.766901,0.05779855
Fe-O,Fe2O3_705547_POSCAR,35,local_max_drop,7.7872136364,-0.24963501462429,-0.1553510597825579,-0.094283954841732,7.188197,14.675903,0.01988161
Fe-O,Fe2O3_715276_POSCAR,35,local_max_drop,6.6880372782,-0.1459855921543,-0.0763672294267171,-0.0696183627275828,5.144644,12.604378,0.01132627
Fe-O,Fe2O3_715572_POSCAR,35,local_max_drop,9.9145737979,-0.28564130686365,-0.1510290200916791,-0.1346122867719709,7.626595,18.685158,0.01493127
Fe-O,Fe2O3_716814_POSCAR,35,global_gradient_fallback,6.734409875,-0.13345630929537,-0.1077978295358872,-0.0256584797594827,6.465033,13.199443,0.01454386
Fe-O,Fe2O3_776606_POSCAR,35,local_max_drop,6.685347297,-0.28238540933562,-0.1737016401350887,-0.1086837692005313,6.17109,12.599308,0.02614232
Fe-O,Fe32O35_863766_POSCAR,35,local_max_drop,3.8619247904,-0.66571042800882,-0.3098958839816834,-0.3558145440271365,2.935063,7.569373,0.07445253
Fe-O,Fe35O36_694910_POSCAR,35,local_max_drop,10.981810028,-0.77319529632452,-0.3960550316448485,-0.3771402646796714,10.103265,21.524348,0.03397881
Fe-O,Fe38O39_705753_POSCAR,35,local_max_drop,33.0161488675,-0.84818365298229,-0.3768010774276806,-0.4713825755546094,25.092273,64.711652,0.010607
Fe-O,Fe3O4_1181340_POSCAR,35,global_gradient_fallback,3.82351625,-0.047118798501219,-0.0295476524098042,-0.0175711460914147,3.517635,7.494092,0.00713055
Fe-O,Fe3O4_1181546_POSCAR,35,local_max_drop,7.8743106,-0.20098146853,-0.1329232947174622,-0.0680581738125377,7.268594,14.840047,0.01726705
Fe-O,Fe3O4_1181570_POSCAR,35,local_max_drop,3.8131288,-0.22513184912242,-0.1384122886231951,-0.0867195604992248,3.373152,7.186281,0.0370007
Fe-O,Fe3O4_1181657_POSCAR,35,local_max_drop,7.885423,-0.19965273375262,-0.1287980559857387,-0.0708546777668812,6.975567,14.86099,0.01665765
Fe-O,Fe3O4_1181813_POSCAR,35,local_max_drop,7.9146236,-0.39764586292014,-0.2568055857633625,-0.1408402771567774,7.001398,14.916021,0.03310172
Fe-O,Fe3O4_1182229_POSCAR,35,local_max_drop,7.9198691706,-0.40405774512791,-0.2674782464197137,-0.1365794987081963,7.310648,14.925907,0.03448186
Fe-O,Fe3O4_1182249_POSCAR,35,local_max_drop,7.9011800915,-0.40007050778162,-0.2583118057552,-0.14175870202642,6.989505,14.890686,0.03334367
Fe-O,Fe3O4_1185276_POSCAR,35,local_max_drop,7.9378327286,-0.4005577133601,-0.2587078777775686,-0.1418498355825314,7.021929,14.959762,0.03324648
Fe-O,Fe3O4_1192788_POSCAR,35,local_max_drop,3.8462307,-0.22532792115653,-0.1257813913949406,-0.0995465297615893,2.958639,7.248666,0.03300623
Fe-O,Fe3O4_1271729_POSCAR,35,local_max_drop,7.5534213822,-0.20155905365473,-0.1302057393742247,-0.0713533142805052,6.681873,14.235294,0.01757155
Fe-O,Fe3O4_1271821_POSCAR,35,local_max_drop,6.8228419829,-0.20254731449272,-0.1306945141388119,-0.071852800353908,6.035591,12.858433,0.0195166
Fe-O,Fe3O4_1271978_POSCAR,35,local_max_drop,7.5405899642,-0.20182442769952,-0.1304096886027121,-0.0714147390968078,6.670522,14.211112,0.01762398
Fe-O,Fe3O4_1379262_POSCAR,35,local_max_drop,7.9189201,-0.40321014272862,-0.2679836938296185,-0.1352264488990014,7.309772,14.924119,0.03455725
Fe-O,Fe3O4_18731_POSCAR,35,global_gradient_fallback,6.3883926375,-0.11107440912281,-0.0731738564161673,-0.0379005527066426,5.877321,12.52125,0.01082408
