chemsys,metal_1,metal_2,ligand,source,n_points,dip_method,dip_cell_length,E_min,E_expected,delta_E,left_x,right_x,baseline_slope
Cd-Mn-O,Cd,Mn,O,MnCd4O5_1221762_POSCAR,35,local_max_drop,4.1011106625,-0.42744099887204,-0.2605971472782441,-0.1668438515937959,3.773022,8.038177,0.0620977
Cd-Mn-O,Cd,Mn,O,MnCd4O5_753688_POSCAR,35,local_max_drop,8.1357645403,-0.4244739272892,-0.25124511088546,-0.17322881640374,7.159473,15.946098,0.03031123
Cd-Mn-O,Cd,Mn,O,MnCd6O8_752683_POSCAR,35,local_max_drop,10.7391847743,-0.47243071361141,-0.3349544244607362,-0.1374762891506737,10.309617,21.048802,0.03037986
Cd-Mn-O,Cd,Mn,O,MnCd9O10_757244_POSCAR,35,local_max_drop,8.2843712113,-0.81657834275118,-0.5258797832390733,-0.2906985595121067,7.621622,16.237368,0.06272589
Cd-Mn-O,Cd,Mn,O,MnCdO2_1221645_POSCAR,35,local_max_drop,6.99964425,-0.19574718134839,-0.0858706998629651,-0.1098764814854249,5.599715,13.719303,0.01158676
Cd-Mn-O,Cd,Mn,O,MnCdO2_752688_POSCAR,35,global_gradient_fallback,5.1063765058,-0.080637354400423,-0.0490094612036376,-0.0316278931967853,4.680845,10.425519,0.00855126
Cd-Mn-S,Cd,Mn,S,Mn4CdS5_1221706_POSCAR,35,global_gradient_fallback,4.5811004423,-0.10778736737321,-0.0666542539919844,-0.0411331133812255,4.214612,8.978957,0.01392926
Cd-Mn-S,Cd,Mn,S,Mn4CdS5_1221768_POSCAR,35,global_gradient_fallback,7.6579002202,-0.076747846993003,-0.0740227910105133,-0.0027250559824896,7.019742,15.63488,0.00865141
Cd-Nb-O,Cd,Nb,O,Nb6CdO16_773090_POSCAR,35,local_max_drop,11.8650195,-0.384451979196,-0.2569778255461163,-0.1274741536498836,11.074018,19.379532,0.027513
Cd-Nb-S,Cd,Nb,S,Nb6CdS8_1220444_POSCAR,35,local_max_drop,14.0816233945,-0.16051934066506,-0.0882492411615473,-0.0722700995035126,12.139331,23.793088,0.00769893
Cd-Ni-O,Cd,Ni,O,Cd_NiO2_2_756341_POSCAR,35,global_gradient_fallback,7.195130319,-0.081184561011829,-0.0690269222715851,-0.0121576387402438,6.907325,14.102455,0.0088486
Cd-Pd-O,Cd,Pd,O,CdPd3O4_13675_POSCAR,35,local_max_drop,7.2061496875,-0.21794151129241,-0.1564055048536924,-0.0615360064387175,6.917904,14.124053,0.02134166
Cd-Tc-O,Cd,Tc,O,CdTcO3_1189706_POSCAR,35,local_max_drop,6.0035811,-0.23348590594388,-0.1742343556783371,-0.0592515502655428,5.730691,13.371612,0.02232125
Cd-Ti-O,Cd,Ti,O,Ti2CdO5_849246_POSCAR,35,global_gradient_fallback,7.66250156,-0.056998281638846,-0.0514075696233395,-0.0055907120155064,7.388841,13.409378,0.0073665
Cd-Ti-O,Cd,Ti,O,TiCdO3_1101047_POSCAR,35,global_gradient_fallback,8.0988812631,-0.025740292887444,-0.0155782222047708,-0.0101620706826731,7.558956,13.228173,0.0020855
Cd-V-O,Cd,V,O,V3CdO7_1179420_POSCAR,35,local_max_drop,8.077866,-0.1622731968485,-0.0930986554615388,-0.0691745413869611,7.539342,13.193848,0.01357696
Cd-V-O,Cd,V,O,V3CdO7_541360_POSCAR,35,local_max_drop,8.0657025,-0.17282875970147,-0.1014142826456287,-0.0714144770558412,7.527989,13.173981,0.01528216
Cd-Zr-O,Cd,Zr,O,Zr4CdO9_676286_POSCAR,35,local_max_drop,24.4782041147,-0.18635380788275,-0.1050451570937819,-0.0813086507889681,23.634128,41.359724,0.00524072
Co-Cr-O,Co,Cr,O,CrCo3O8_753507_POSCAR,35,global_gradient_fallback,6.5082919949,-0.052278987658469,-0.0417342134070589,-0.01054477425141,5.757335,12.265627,0.00602731
Co-Cr-O,Co,Cr,O,CrCo3O8_754623_POSCAR,35,global_gradient_fallback,6.4326573386,-0.049794446927269,-0.0434825326063616,-0.0063119143209073,6.185247,12.123085,0.00639037
Co-Cr-O,Co,Cr,O,CrCo3O8_861562_POSCAR,35,local_max_drop,7.5995908965,-0.14612841227219,-0.0884541516053053,-0.0576742606668846,7.318125,13.79185,0.01197
Co-Cr-O,Co,Cr,O,CrCo5O12_756950_POSCAR,35,global_gradient_fallback,6.4009566902,-0.069001451620192,-0.0585471943075414,-0.0104542573126505,5.908575,12.063341,0.0084412
Co-Cr-O,Co,Cr,O,Cr_CoO3_2_755124_POSCAR,35,global_gradient_fallback,6.427250843,-0.081025392637781,-0.0700762204415754,-0.0109491721962055,6.180049,12.112896,0.01044089
Co-Cu-O,Co,Cu,O,Co11CuO16_757448_POSCAR,35,local_max_drop,7.6900005,-0.2273507097893,-0.1268853310297616,-0.1004653787595383,7.098462,14.492693,0.01630762
Co-Cu-O,Co,Cu,O,Co21Cu3O32_757299_POSCAR,35,local_max_drop,7.489533181,-0.45296526040898,-0.2443520149002885,-0.2086132455086914,6.625356,14.114889,0.0313466
Co-Cu-O,Co,Cu,O,Co25Cu11O48_758061_POSCAR,35,local_max_drop,13.2512038405,-0.61189449687309,-0.3726320011056265,-0.2392624957674635,12.269633,24.048481,0.02951043
Co-Cu-O,Co,Cu,O,Co5CuO8_1275601_POSCAR,35,local_max_drop,6.6250269214,-0.22095930734849,-0.1288453658665731,-0.0921139414819168,6.115409,12.485628,0.01931425
Co-Cu-O,Co,Cu,O,Co5CuO8_761404_POSCAR,35,local_max_drop,6.6682192854,-0.21738886531597,-0.1224284081529397,-0.0949604571630302,5.680335,12.101583,0.01913646
Co-Cu-O,Co,Cu,O,Co9Cu3O16_2767725_POSCAR,35,local_max_drop,7.6070175726,-0.21381171652605,-0.128911987616912,-0.0848997289091379,7.043535,13.805328,0.01768914
Co-Cu-O,Co,Cu,O,Co9Cu3O16_753563_POSCAR,35,local_max_drop,7.294441844,-0.21323164192589,-0.1261859867358009,-0.087045655190089,6.733331,13.747217,0.01710551
Co-Cu-O,Co,Cu,O,Co9Cu3O16_767737_POSCAR,35,local_max_drop,7.552942072,-0.21481256245657,-0.1279533324925544,-0.0868592299640156,6.971947,14.234391,0.01660534
Co-Fe-O,Co,Fe,O,Fe19Co5O32_757738_POSCAR,35,local_max_drop,10.1332111352,-0.4174183591286,-0.2608487300936531,-0.1565696290349468,8.963994,19.097206,0.02606716
Co-Fe-O,Co,Fe,O,Fe2Co3O10_778217_POSCAR,35,local_max_drop,6.7725555367,-0.13344092393135,-0.0752821906307536,-0.0581587333005963,6.270885,12.290934,0.01078816
Co-Fe-O,Co,Fe,O,Fe2CoO4_34501_POSCAR,35,global_gradient_fallback,6.4645430021,-0.091901340650356,-0.0668114089243606,-0.0250899317259954,5.94738,12.670504,0.00957207
Co-Fe-O,Co,Fe,O,Fe2CoO4_36738_POSCAR,35,local_max_drop,7.8510991,-0.31483723075913,-0.1948237193231942,-0.1200135114359357,6.945203,14.796302,0.02513199
Co-Fe-O,Co,Fe,O,Fe2CoO4_532300_POSCAR,35,local_max_drop,6.7703523972,-0.41951768689807,-0.2590080126815924,-0.1605096742164775,5.989158,12.75951,0.03870383
Co-Fe-O,Co,Fe,O,Fe2CoO4_685218_POSCAR,35,local_max_drop,6.8074708861,-0.62887745984994,-0.3877109098693059,-0.2411665499806341,6.021993,12.829464,0.05763976
Co-Fe-O,Co,Fe,O,Fe2CoO4_691111_POSCAR,35,local_max_drop,7.7704224499,-0.31997214742479,-0.1976622125830624,-0.1223099348417275,6.873835,14.644258,0.02566156
Co-Fe-O,Co,Fe,O,Fe2CoO4_753222_POSCAR,35,global_gradient_fallback,6.46540982,-0.097498448953899,-0.0680088591213954,-0.0294895898325035,5.948177,12.672203,0.00980006
Co-Fe-O,Co,Fe,O,Fe2CoO6_753617_POSCAR,35,global_gradient_fallback,5.8286189,-0.082414209329906,-0.0607545150660063,-0.0216596942638996,5.604441,10.984705,0.01011834
Co-Fe-O,Co,Fe,O,Fe3Co5O16_756418_POSCAR,35,global_gradient_fallback,3.7283818,-0.083387659520085,-0.0600419525350918,-0.0233457069849931,3.441583,7.026566,0.0143911
Co-Fe-O,Co,Fe,O,Fe3Co5O16_771370_POSCAR,35,global_gradient_fallback,7.4540964432,-0.087380580718557,-0.0754052907467944,-0.0119752899717625,6.880704,14.048105,0.00944976
Co-Fe-O,Co,Fe,O,Fe3Co7O20_775826_POSCAR,35,local_max_drop,3.9087657,-0.13476740097479,-0.0745220120282312,-0.0602453889465587,3.619228,7.093686,0.01834556
Co-Fe-O,Co,Fe,O,Fe5Co3O16_771307_POSCAR,35,global_gradient_fallback,7.3959582387,-0.083320325373546,-0.0740930844959584,-0.0092272408775875,6.827038,13.938537,0.00943676
Co-Fe-O,Co,Fe,O,Fe7_CoO6_2_1225378_POSCAR,35,local_max_drop,7.649285656,-0.31148427602813,-0.1957106233595971,-0.1157736526685328,6.766676,14.415961,0.02595445
Co-Fe-O,Co,Fe,O,FeCo3O8_1178259_POSCAR,35,local_max_drop,10.852213596,-0.22005134226248,-0.1237513774885732,-0.0962999647739067,10.048346,19.694758,0.01099484
Co-Fe-O,Co,Fe,O,FeCo3O8_761579_POSCAR,35,global_gradient_fallback,7.297524806,-0.082453518588865,-0.0734673559892711,-0.0089861625995938,6.455503,13.753028,0.00927376
Co-Fe-O,Co,Fe,O,FeCo3O8_771245_POSCAR,35,global_gradient_fallback,6.4148026051,-0.038023675463968,-0.0342393275481528,-0.0037843479158151,5.921356,12.089436,0.00491381
Co-Fe-O,Co,Fe,O,FeCo3O8_776400_POSCAR,35,local_max_drop,10.7899267576,-0.21500979156218,-0.1231631669460499,-0.09184662461613,9.990673,19.581719,0.01078584
Co-Fe-O,Co,Fe,O,FeCo9O20_771048_POSCAR,35,local_max_drop,6.6273276863,-0.13574495702895,-0.072414390930321,-0.063330566098629,6.136415,12.027372,0.01017511
Co-Fe-O,Co,Fe,O,FeCoO2_1097012_POSCAR,35,global_gradient_fallback,3.7157370125,-0.062129364132532,-0.042313323559291,-0.0198160405732409,3.418478,7.282845,0.01047466
Co-Fe-O,Co,Fe,O,FeCoO4_755732_POSCAR,35,global_gradient_fallback,3.7876397,-0.02120533185082,-0.0155085772625401,-0.0056967545882798,3.496283,7.138244,0.00370903
Co-Fe-O,Co,Fe,O,FeCoO4_761526_POSCAR,35,global_gradient_fallback,7.1097442,-0.052823095877986,-0.0436778796706651,-0.0091452162073208,6.562841,13.399133,0.00598155
Co-Fe-O,Co,Fe,O,Fe_CoO2_2_753348_POSCAR,35,global_gradient_fallback,7.2860543993,-0.085116790615723,-0.0660224937892876,-0.0190942968264354,6.70317,14.280667,0.00821592
Co-Fe-O,Co,Fe,O,Fe_CoO3_2_753096_POSCAR,35,global_gradient_fallback,6.504161573,-0.064531808411384,-0.0464061994154135,-0.0181256089959704,6.003841,12.257843,0.00639022
Co-Fe-O,Co,Fe,O,Fe_CoO3_2_761530_POSCAR,35,global_gradient_fallback,8.2666603852,-0.033455419163456,-0.0232402517790556,-0.0102151673844003,7.630763,15.579475,0.00252563
Co-Hf-O,Co,Hf,O,HfCoO3_753534_POSCAR,35,local_max_drop,7.0250959999,-0.14756013378528,-0.0868051809796418,-0.0607549528056381,6.214508,13.239604,0.01202803
Co-Mn-O,Co,Mn,O,Mn2Co5O12_757022_POSCAR,35,global_gradient_fallback,6.3495108028,-0.086857811196853,-0.0628750101480744,-0.0239828010487785,5.861087,11.966386,0.00902119
Co-Mn-O,Co,Mn,O,Mn2CoO4_1221996_POSCAR,35,local_max_drop,6.8455484121,-0.11999150553038,-0.0548253904259342,-0.0651661151044457,5.070777,12.423403,0.0081699
Co-Mn-O,Co,Mn,O,Mn2CoO4_766445_POSCAR,35,local_max_drop,8.013515374,-0.24807409479938,-0.1134086139748412,-0.1346654808245387,6.164243,15.102394,0.01358939
Co-Mn-O,Co,Mn,O,Mn2CoO6_752633_POSCAR,35,global_gradient_fallback,6.88618287,-0.090761186913792,-0.0483398346860084,-0.0424213522277835,6.121051,12.497147,0.00673047
Co-Mn-O,Co,Mn,O,Mn2CoO6_761501_POSCAR,35,global_gradient_fallback,8.5491121101,-0.043315363341392,-0.0230554413725369,-0.020259921968855,7.599211,15.515055,0.00249918
Co-Mn-O,Co,Mn,O,Mn3Co5O16_756736_POSCAR,35,global_gradient_fallback,7.6516140344,-0.12197886858079,-0.0745901399471766,-0.0473887286336133,6.801435,13.886263,0.0095638
Co-Mn-O,Co,Mn,O,Mn3CoO8_756482_POSCAR,35,global_gradient_fallback,6.7731607515,-0.060200470823541,-0.0319717400710747,-0.0282287307524662,6.020587,12.292032,0.00440797
Co-Mn-O,Co,Mn,O,Mn3CoO8_758012_POSCAR,35,local_max_drop,11.1280527,-0.24199934544232,-0.1261078777885646,-0.1158914676537553,10.303752,20.195355,0.01069712
Co-Mn-O,Co,Mn,O,Mn3CoO8_771970_POSCAR,35,global_gradient_fallback,6.7824596846,-0.058440050937378,-0.0317951132708137,-0.0266449376665642,6.028853,12.308908,0.00437433
Co-Mn-O,Co,Mn,O,Mn3CoO8_773167_POSCAR,35,local_max_drop,8.0760707986,-0.13044099836483,-0.0688378799516322,-0.0616031184131977,7.210777,14.133124,0.00882884
Co-Mn-O,Co,Mn,O,Mn3_CoO4_2_504423_POSCAR,35,local_max_drop,6.898800188,-0.17864198634033,-0.0903002143973332,-0.0883417719429967,5.1741,12.0729,0.01391686
Co-Mn-O,Co,Mn,O,Mn4CoO8_755442_POSCAR,35,global_gradient_fallback,6.7877218227,-0.069200827670936,-0.0422774945545845,-0.0269233331163514,6.004523,12.792245,0.00563563
Co-Mn-O,Co,Mn,O,Mn5Co3O16_756965_POSCAR,35,local_max_drop,7.9461438301,-0.12841345314144,-0.0703706915304647,-0.0580427616109752,7.378562,13.905752,0.00923877
Co-Mn-O,Co,Mn,O,Mn5CoO12_755555_POSCAR,35,global_gradient_fallback,6.79343603,-0.087395977566759,-0.0465731981586771,-0.0408227794080818,6.03861,12.328828,0.00634093
Co-Mn-O,Co,Mn,O,MnCo3O8_753551_POSCAR,35,global_gradient_fallback,6.6166604803,-0.057548314278853,-0.0308517006129523,-0.0266966136659006,5.881476,12.008013,0.00433132
Co-Mn-O,Co,Mn,O,MnCo3O8_757029_POSCAR,35,local_max_drop,7.5954806555,-0.12873746510388,-0.0714636085068496,-0.0572738565970304,7.032852,13.784391,0.00917079
Co-Mn-O,Co,Mn,O,MnCo3O8_773602_POSCAR,35,global_gradient_fallback,6.4529787941,-0.037764622136398,-0.0316035112830364,-0.0061611108533615,5.956596,12.161383,0.0042586
Co-Mn-O,Co,Mn,O,MnCo3O8_867992_POSCAR,35,local_max_drop,10.859589,-0.23684795907351,-0.1230725507772627,-0.1137754082962472,10.055175,19.708143,0.01058239
Co-Mn-O,Co,Mn,O,MnCo9O10_1176471_POSCAR,35,local_max_drop,9.7684551226,-0.2563688882298,-0.0998292130470745,-0.1565396751827254,8.205502,19.146172,0.0092782
Co-Mn-O,Co,Mn,O,MnCoO3_1181286_POSCAR,35,global_gradient_fallback,8.8381408016,-0.062335315469157,-0.0425783240514307,-0.0197569914177262,7.818355,16.656496,0.00465743
Co-Mn-O,Co,Mn,O,MnCoO4_1176441_POSCAR,35,global_gradient_fallback,6.7469051758,-0.069224520052883,-0.0446104582076146,-0.0246140618452683,5.997249,12.244383,0.00677379
Co-Mn-O,Co,Mn,O,MnCoO4_752945_POSCAR,35,global_gradient_fallback,3.9075534,-0.028621878546314,-0.0156115383232758,-0.0130103402230381,3.473381,7.091486,0.00373873
Co-Mn-O,Co,Mn,O,MnCoO4_753606_POSCAR,35,global_gradient_fallback,6.8079441302,-0.059915847088896,-0.0316048046365624,-0.0283110424523335,6.051506,12.355158,0.0043559
Co-Mn-O,Co,Mn,O,MnCoO4_756184_POSCAR,35,global_gradient_fallback,13.3848477,-0.055622456210508,-0.0294109222422744,-0.0262115339682335,11.897642,24.29102,0.00202424
Co-Mn-O,Co,Mn,O,MnCoO4_761556_POSCAR,35,global_gradient_fallback,5.878675143,-0.032293584111142,-0.0222973052513953,-0.0099962788597466,5.225489,10.668707,0.00386169
Co-Mn-O,Co,Mn,O,Mn_CoO2_2_1222025_POSCAR,35,local_max_drop,6.5394425754,-0.13160164868929,-0.0633626340252568,-0.0682390146640331,5.754709,12.817307,0.00887953
Co-Mn-O,Co,Mn,O,Mn_CoO2_2_767807_POSCAR,35,local_max_drop,7.2393691389,-0.24465437926159,-0.1258398472505379,-0.118814532011052,6.404057,13.643426,0.01677608
Co-Mn-O,Co,Mn,O,Mn_CoO3_2_759777_POSCAR,35,global_gradient_fallback,6.6925111275,-0.083550578280667,-0.0451922317092109,-0.038358346571456,5.948899,12.145668,0.0062667
Co-Mn-O,Co,Mn,O,Mn_CoO3_2_763057_POSCAR,35,global_gradient_fallback,8.4572466139,-0.042162921094256,-0.0229783602036028,-0.0191845608906531,7.517553,15.348336,0.00253835
Co-Mn-S,Co,Mn,S,Mn4CoS5_1221850_POSCAR,35,global_gradient_fallback,4.4335689541,-0.091897723554694,-0.0699426357875203,-0.0219550877671736,4.078883,8.689795,0.01479566
Co-Mn-S,Co,Mn,S,MnCoS_1008876_POSCAR,35,global_gradient_fallback,4.4972631682,-0.035425040138251,-0.0190237826583458,-0.0164012574799051,3.997567,8.1617,0.00400333
Co-Mo-O,Co,Mo,O,Co4_MoO4_3_1213876_POSCAR,35,local_max_drop,6.1985256,-0.53978064409054,-0.452252583796801,-0.087528060293739,5.940254,12.655323,0.06447748
Co-Mo-O,Co,Mo,O,CoMoO3_1183772_POSCAR,35,global_gradient_fallback,4.18278,-0.072494547405946,-0.0500665008935029,-0.022428046512443,3.18688,9.75982,0.00858388
Co-Nb-O,Co,Nb,O,Nb2Co4O9_1232651_POSCAR,35,local_max_drop,6.2497702933,-0.26275463386423,-0.1935610448306771,-0.0691935890335528,5.989363,12.759948,0.02699347
Co-Nb-O,Co,Nb,O,Nb2Co4O9_1275198_POSCAR,35,local_max_drop,6.2583474903,-0.26406723669588,-0.1938049775233713,-0.0702622591725086,5.997583,12.777459,0.02699938
Co-Nb-O,Co,Nb,O,Nb2Co4O9_1276507_POSCAR,35,local_max_drop,6.2576610932,-0.26275235969882,-0.1942179127884889,-0.068534446910331,5.996925,12.776058,0.02706786
Co-Nb-O,Co,Nb,O,Nb2Co4O9_1291928_POSCAR,35,local_max_drop,6.2560212072,-0.26199066124156,-0.1942224653704684,-0.0677681958710915,5.995354,12.77271,0.02707273
Co-Nb-O,Co,Nb,O,Nb2Co4O9_2767524_POSCAR,35,local_max_drop,6.4042538926,-0.25829525284638,-0.1917194088514343,-0.0665758439949456,5.891914,12.552338,0.02803745
Co-Nb-O,Co,Nb,O,Nb2Co4O9_31513_POSCAR,35,local_max_drop,6.428809844,-0.26018580939143,-0.1924091523995826,-0.0677766569918473,5.914505,12.600467,0.02809848
Co-Nb-S,Co,Nb,S,Nb2CoS4_1193022_POSCAR,35,local_max_drop,4.85874845,-0.26435773847254,-0.1459996860329313,-0.1183580524396087,4.188576,8.209609,0.03679491
Co-Nb-S,Co,Nb,S,Nb2CoS4_1210385_POSCAR,35,local_max_drop,4.83013705,-0.30691201665837,-0.1797421125205213,-0.1271699041378486,4.163911,8.161266,0.04671538
Co-Nb-S,Co,Nb,S,Nb3CoS6_7116_POSCAR,35,local_max_drop,8.4532816155,-0.18954458855755,-0.1079373832766566,-0.0816072052808933,7.287312,14.283131,0.01573331
Co-Nb-S,Co,Nb,S,Nb4CoS8_1094100_POSCAR,35,local_max_drop,9.737567481,-0.2379823752428,-0.1354446502131928,-0.1025377250296071,8.394455,16.453131,0.01709757
Co-Ni-O,Co,Ni,O,Co2NiO4_1096547_POSCAR,35,local_max_drop,6.4702239891,-0.12319460322923,-0.0620933226164469,-0.061101280612783,5.72366,12.193884,0.00918767
Co-Ni-O,Co,Ni,O,Co2NiO4_1153924_POSCAR,35,local_max_drop,5.2908489545,-0.12406898027469,-0.0622379290929498,-0.0618310511817401,4.680366,9.971215,0.01127122
Co-Ni-O,Co,Ni,O,Co2NiO4_1275132_POSCAR,35,global_gradient_fallback,5.0290902545,-0.092338383651194,-0.0688330061390744,-0.0235053775121195,4.609999,10.267726,0.01154062
Co-Ni-O,Co,Ni,O,Co2NiO4_1304693_POSCAR,35,local_max_drop,6.8568347633,-0.12198700461566,-0.0612660147639432,-0.0607209898517168,5.801937,12.922496,0.00874936
